,country,city,phase,start_year,end_year,rr,length,tunnelper,tunnel,elevated,atgrade,stations,platform_length_meters,anglo,real_cost_2021,cost_km_2021,country_name,Region,IncomeGroup,2021,rule_of_law,no_corruption,enforcement
625,CN,Fuzhou,Line 1 South Extension,2015,2020,0.0,4.924,1.0,4.924,,,4.0,117,0.0,737.3189232876822,149.7398300746714,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
626,CN,Fuzhou,F1 Express Line,2021,2026,0.0,62.4,0.76,47.2,,,15.0,138,0.0,9533.71,152.7838141025641,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
627,CN,Fuzhou,Line 2 East Extension,2020,2025,0.0,16.88,1.0,16.88,,,12.0,117,0.0,3179.4004581721806,188.3531077116221,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
628,CN,Fuzhou,Line 1 Phase 1,2009,2017,0.0,24.6,1.0,24.6,,,21.0,117,0.0,5505.313345252559,223.79322541677067,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
629,CN,Hohhot,Line 2,2020,2025,0.0,27.3,1.0,27.3,,,24.0,117,0.0,5080.634889243504,186.1038420968316,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
630,CN,Jinan,Line 3 Phase 1,2017,2022,0.0,21.57,1.0,21.6,,,13.0,117,0.0,3213.594,148.98442280945758,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
631,CN,Jinan,Line 2,2021,2026,0.0,36.39,0.95,34.6,,,18.0,117,0.0,5449.2,149.74443528441878,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
632,CN,Jinan,Line 4 Phase 1,2021,2026,0.0,40.3,1.0,40.3,,,33.0,138,0.0,9536.10000000004,236.62779156327645,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
633,CN,Luoyang,Line 2,2022,2027,0.0,18.216,1.0,18.216,,,15.0,117,0.0,3544.8981900000144,194.603545783927,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
634,CN,Ningbo,Ningbo-Fenghua Line,2014,2019,0.0,21.59,0.04,0.84,,,9.0,117,0.0,1863.158419131884,86.29728666659952,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
635,CN,Ningbo,Line 3 Southern Extension,2020,2025,0.0,12.7,0.17,2.2,,,6.0,117,0.0,1301.1870283720557,102.45567152535872,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
636,CN,Ningbo,Line 4,2016,2021,0.0,35.95,0.68,24.45,,,25.0,117,0.0,4913.84,136.68539638386648,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
637,CN,Ningbo,2013-2020 Program,2013,2020,0.0,100.1,0.6483333333333334,64.89816666666667,,,57.11108931436208,117,0.0,16919.662178524803,169.027594191057,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
638,CN,Ningbo,Line 5 Phase 1,2021,2026,0.0,27.91,1.0,27.91,,,22.0,117,0.0,4756.10000000002,170.40845575062772,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
639,CN,Ningbo,Line 3 Phase 2,2021,2026,0.0,9.05,1.0,9.05,,,5.0,117,0.0,1788.9150000000077,197.6701657458572,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
640,CN,Ningbo,Line 3 Phase 1,2014,2019,0.0,16.73,1.0,16.73,,,15.0,117,0.0,3751.037867924602,224.210273037932,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
641,CN,Qingdao,Line 11,2013,2018,0.0,58.35,0.1,5.81,,,22.0,117,0.0,4987.068679885468,85.46818645904828,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
642,CN,Qingdao,Qingdao-Pingdu Intercity Rail,2015,2020,0.0,60.0,0.2,12.0,,,10.0,117,0.0,5195.489667324806,86.59149445541344,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
643,CN,Qingdao,Line 8 Branch,2021,2026,0.0,18.8,1.0,18.8,,,9.0,117,0.0,2746.588000000012,146.09510638297934,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
644,CN,Qingdao,Line 8,2016,2021,0.0,61.4,0.8454545454545456,51.91090909090909,,,16.0,117,0.0,7671.900000000031,124.949511400652,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
645,CN,Qingdao,Line 6 Phase 2 South,2021,2026,0.0,13.85,1.0,13.85,,,10.0,117,0.0,1984.1780000000083,143.26194945848437,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
646,CN,Qingdao,Line 15,2021,2026,0.0,30.8,1.0,30.8,,,17.0,117,0.0,4655.242000000019,151.1442207792214,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
647,CN,Qingdao,Line 1 + Line 7 Phase 1,2016,2021,0.0,59.97,1.0,59.97,,,40.0,117,0.0,9557.61000000004,159.3731865932973,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
648,CN,Qingdao,Line 2,2019,2024,0.0,25.0,1.0,25.0,,,22.0,117,0.0,7410.456572861294,296.41826291445176,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
649,CN,Qingdao,Line 9,2021,2026,0.0,16.63,1.0,16.63,,,13.0,117,0.0,3009.0100000000125,180.93866506313967,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
650,CN,Qingdao,Line 3,2010,2015,0.0,25.0,1.0,25.0,,,22.0,117,0.0,6523.977785522985,260.9591114209194,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
651,CN,Qingdao,Line 2 Phase 2 East Section,2021,2026,0.0,8.89,1.0,8.89,,,8.0,117,0.0,1618.0300000000068,182.00562429696365,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
652,CN,Qingdao,Line 5,2021,2026,0.0,32.7,1.0,32.7,,,29.0,117,0.0,6221.1700000000255,190.249847094802,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
653,CN,Urumqi,Line 4 Phase 1,2018,2023,0.0,20.556,1.0,20.556,,,16.0,138,0.0,4293.226765601915,208.8551647013969,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
654,CN,Urumqi,Line 2,2016,2021,0.0,19.35,1.0,19.35,,,16.0,138,0.0,3886.140000000016,200.8341085271326,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
655,CN,Urumqi,Line 1,2014,2019,0.0,27.615,1.0,27.615,,,21.0,138,0.0,5731.654455042429,207.55583758980367,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
656,CN,Nanchang,Line 1 North Extension,2021,2026,0.0,16.973,0.8,13.528,,,8.0,117,0.0,2471.4990000000103,145.61356271725742,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
657,CN,Nanchang,Phase 1 Expansion (Line 1 and 2),2009,2016,0.0,50.6,1.0,50.6,,,50.0,117,0.0,8713.4912726383,172.20338483474902,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
658,CN,Nanning,Wuming Line,2021,2026,0.0,53.2,0.2,10.6,,,13.0,117,0.0,3943.500000000016,74.12593984962436,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
659,CN,Nanning,Airport Line,2021,2026,0.0,22.8,0.8857142857142858,20.19428571428572,,,5.0,,0.0,2019.5500000000084,88.57675438596527,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
660,CN,Nantong,Line 1,2019,2024,0.0,39.4,1.0,39.4,,,28.0,117,0.0,6786.174897303808,172.2379415559342,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
661,CN,Nantong,Line 2,2020,2025,0.0,20.85,1.0,20.85,,,17.0,117,0.0,3783.361431087551,181.4561837452063,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
662,KR,Seoul,Sinbundang Phase 3 Section 1,2022,2029,0.0,4.19,1.0,4.19,,,1.0,200,0.0,512.52,122.3198090692124,"Korea, Rep.",East Asia & Pacific,High income,34997.78164,0.74,0.67,0.74
663,KR,Seoul,Sinbundang Phase 3 Section 2,2022,2029,0.0,3.59,1.0,3.59,,,2.0,200,0.0,427.32,119.03064066852366,"Korea, Rep.",East Asia & Pacific,High income,34997.78164,0.74,0.67,0.74
664,KR,Seoul,Sinbundang Phase 3 Section 3,2022,2029,0.0,2.571,1.0,2.571,,,1.0,200,0.0,296.88,115.47257876312716,"Korea, Rep.",East Asia & Pacific,High income,34997.78164,0.74,0.67,0.74
665,KR,Seoul,Sillim Light Metro,2017,2022,0.0,7.8,1.0,7.8,,,11.0,,0.0,865.2244610932304,110.92621296067055,"Korea, Rep.",East Asia & Pacific,High income,34997.78164,0.74,0.67,0.74
666,KR,Seoul,Ui Light Metro,2009,2017,0.0,11.4,1.0,11.4,,,13.0,,0.0,1060.2349575243502,93.0030664495044,"Korea, Rep.",East Asia & Pacific,High income,34997.78164,0.74,0.67,0.74
667,KR,Seoul,GTX A,2018,2025,1.0,83.1,1.0,83.1,,,42.63412016418092,,0.0,2328.0,28.014440433213,"Korea, Rep.",East Asia & Pacific,High income,34997.78164,0.74,0.67,0.74
668,KR,Seoul,Jinjeop Line,2014,2022,0.0,14.9,1.0,14.9,,,4.0,200,0.0,1510.742432508851,101.3921095643524,"Korea, Rep.",East Asia & Pacific,High income,34997.78164,0.74,0.67,0.74
669,KR,Seoul,Sin Ansan Line,2019,2025,0.0,44.7,1.0,44.7,,,15.0,,0.0,3960.0,88.59060402684563,"Korea, Rep.",East Asia & Pacific,High income,34997.78164,0.74,0.67,0.74
670,KR,Seoul,Line 5 Hanam Line,2014,2020,0.0,7.7,1.0,7.7,,,5.0,160,0.0,1084.4548384464752,140.83829070733444,"Korea, Rep.",East Asia & Pacific,High income,34997.78164,0.74,0.67,0.74
671,KR,Seoul,Line 7 Extension 2,2022,2029,0.0,10.7,1.0,10.7,,,7.0,160,0.0,1888.68,176.51214953271028,"Korea, Rep.",East Asia & Pacific,High income,34997.78164,0.74,0.67,0.74
672,KR,Seoul,Line 9 Phase 4,2021,2028,0.0,4.1,1.0,4.1,,,4.0,160,0.0,768.9599999999999,187.55121951219516,"Korea, Rep.",East Asia & Pacific,High income,34997.78164,0.74,0.67,0.74
673,CN,Shaoxing,Line 1,2016,2021,0.0,31.3,1.0,31.3,,,23.0,117,0.0,6022.093276460257,192.3991462127877,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
674,CN,Shaoxing,Line 2,2022,2027,0.0,10.8,1.0,10.8,,,9.0,117,0.0,2421.07000000001,224.17314814814907,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
675,CN,Shenyang,Line 4 Phase 1,2017,2022,0.0,34.2,1.0,34.2,,,23.0,117,0.0,3975.0480000000166,116.229473684211,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
676,CN,Shijiazhuang,Line 1 Phase 2,2012,2021,0.0,12.7,1.0,12.7,,,7.0,138,0.0,2190.820003458233,172.5055120833254,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
677,CN,Shijiazhuang,Line 3 Phase 2,2012,2021,0.0,8.1,1.0,8.1,,,5.0,138,0.0,1548.6782200102498,191.19484197657405,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
678,CN,Shijiazhuang,First,2012,2020,0.0,59.6,1.0,59.6,,,52.0,138,0.0,11955.85253471774,200.6015525959352,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
679,CN,Taiyuan,Jinzhong-Taiyuan Intercity,2019,2024,0.0,19.86,0.05,0.991,,,12.0,78,0.0,2195.3787871249365,110.54273852592831,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
680,CN,Taiyuan,Line 3,2018,2023,0.0,30.523,1.0,30.523,,,25.0,138,0.0,6214.654816472659,203.60563563452672,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
681,CN,Taizhou,Line S2 South Segment,2021,2026,0.0,6.0,0.0,0.0,,,1.0,92,0.0,449.0810000000018,74.84683333333363,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
682,CN,Taizhou,Line S2 West Segment,2021,2026,0.0,11.75,0.0,0.0,,,3.0,92,0.0,955.044000000004,81.28034042553226,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
683,CN,Taizhou,Line S2,2021,2026,0.0,66.3,0.28,18.65,,,22.0,92,0.0,7361.200000000031,111.02865761689338,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
684,CN,Taizhou,Line S1,2022,2027,1.0,52.4,0.34,17.8,,,15.0,92,0.0,5075.643000000021,96.86341603053476,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
685,CN,Xuzhou,"First Phase Program (Lines 1, 2 and 3)",2013,2020,0.0,67.0,0.9,60.6,,,38.226203636985616,117,0.0,11711.66122813316,174.80091385273374,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
686,CN,Xuzhou,Line 1,2014,2019,0.0,21.967,0.96,20.996,,,18.0,117,0.0,4300.722375734335,195.7810522936375,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
687,CN,Xuzhou,Line 2,2020,2025,0.0,24.15,1.0,24.15,,,20.0,117,0.0,4243.120853866336,175.69858608142178,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
688,CN,Xuzhou,Line 3,2021,2026,0.0,18.3,1.0,18.3,,,16.0,117,0.0,3232.7140000000136,176.65103825136686,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
689,CN,Zhengzhou,Line 2 Phase 1,2010,2016,0.0,18.27,1.0,18.27,,,16.0,117,0.0,3305.0297800881717,180.8992764142404,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
690,CN,Zhengzhou,Line 1 Phase 1,2009,2013,0.0,25.2,1.0,25.2,,,20.0,117,0.0,4904.419791765768,194.6198330065781,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
691,CN,Zhengzhou,Zhengxu Regional Rail (Xucheng Section),2017,2022,1.0,33.78,0.12,4.016,,,11.0,117,0.0,2361.0810000000097,69.89582593250472,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
692,CN,Zhengzhou,Zhengxu Regional Rail (Zhengzhou Section),2020,2025,1.0,31.27,0.9,28.18,,,15.0,117,0.0,4470.828583831445,142.97501067577377,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
693,CN,Zhengzhou,Line 3 Phase 1,2017,2020,0.0,25.487,1.0,25.487,,,21.0,138,0.0,5198.47938010694,203.9659191002056,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
694,CN,Beijing,Yanfang Branch,2020,2025,0.0,6.015,0.0,0.0,,,3.0,117,0.0,1126.027236091202,187.20319802015,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
695,CN,Beijing,Line 6 Phase 2,2011,2014,0.0,12.4,1.0,12.4,,,8.0,156,0.0,1905.2823482445265,153.6518022777844,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
696,CN,Beijing,Line 9,2007,2012,0.0,16.5,1.0,16.5,,,13.0,117,0.0,4809.103624756943,291.46082574284503,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
697,CN,Beijing,Line M101,2022,2027,0.0,19.0,1.0,19.0,,,14.0,138,0.0,4482.189270000019,235.90469842105364,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
698,CN,Changchun,New Beihu Line,2010,2019,0.0,13.4,0.0,0.0,,,13.0,55,0.0,1241.776727407739,92.66990503042828,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
699,CN,Changchun,Line 2 Western Extension,2015,2019,0.0,5.3,1.0,5.3,,,3.0,117,0.0,885.0853887891645,166.9972431677669,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
700,CN,Changchun,Line 2,2015,2020,0.0,22.8,1.0,22.8,,,19.0,117,0.0,3853.51543017878,169.01383465696404,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
701,CN,Changchun,Line 1 South Extension,2010,2019,0.0,8.0,1.0,8.0,,,6.0,117,0.0,1628.1728112329497,203.5216014041187,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
702,CN,Changsha,First,2008,2015,0.0,45.92,0.97,44.61,,,32.0,117,0.0,7352.791969607221,160.1217763416207,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
703,CN,Changsha,Line 2 Phase 2,2011,2015,0.0,21.926,1.0,21.926,,,19.0,117,0.0,3778.8099906849775,172.34379233261777,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
704,CN,Changsha,Line 2 West Extension Phase 2,2021,2025,0.0,13.99,0.98,13.78,,,11.0,117,0.0,2949.738000000012,210.84617583988648,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
705,CN,Chengdu,Line S3,2021,2026,1.0,38.7,0.27,10.42,,,7.0,184,0.0,3083.8170000000127,79.68519379844993,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
706,CN,Chengdu,Line S5,2022,2027,1.0,59.0,0.17,9.85,,,13.0,184,0.0,5401.400000000022,91.54915254237326,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
707,CN,Chengdu,Line 10 Phase 1,2013,2020,0.0,10.9,1.0,10.9,,,5.0,138,0.0,1458.4093570496084,133.79902358253287,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
708,CN,Chengdu,Line 4 Phase 2,2013,2020,0.0,21.3,1.0,21.3,,,13.0,117,0.0,2700.1709472911225,126.7685890747006,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
709,CN,Chengdu,Line 18 Phase 1 and 2,2016,2019,0.0,58.6,0.65,37.9,,,13.0,184,0.0,8874.424779078241,151.4406958887072,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
710,CN,Chengdu,Line 5 Phase 1 and 2 (redesign),2015,2020,0.0,49.0,0.68,33.2,,,39.0,184,0.0,8306.666190906666,169.52379981442175,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
711,CN,Chengdu,Line 17 Phase 1,2021,2026,0.0,26.14,0.79,20.64,,,9.0,184,0.0,4099.089000000017,156.81289211935797,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
712,CN,Chengdu,Line 3 Phase 2,2013,2020,0.0,15.0,0.6,9.0,,,9.0,117,0.0,1857.3582934889032,123.82388623259357,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
713,CN,Chengdu,Line 3 Phase 3 (redesign),2015,2020,0.0,12.6,0.57,7.2,,,9.0,117,0.0,1840.5431779155083,146.07485539011972,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
714,CN,Chengdu,Line 7,2013,2020,0.0,38.6,1.0,38.6,,,31.0,138,0.0,7136.166074983681,184.87476878196065,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
715,CN,Chengdu,Line 1 Phase 3,2013,2020,0.0,13.0,0.43,5.6,,,10.0,117,0.0,1537.670735150131,118.28236424231774,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
716,CN,Chongqing,Bishan-Tongliang Line,2020,2025,0.0,37.353,0.28,10.386,,,9.0,92,0.0,2162.4727498444818,57.89288008578914,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
717,CN,Chongqing,Jiangjin Line South Extension,2018,2023,0.0,4.6,0.8085139439,3.71916414194,,,2.0,117,0.0,895.1148912614942,194.59019375249875,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
718,CN,Chongqing,Jiangjin Line,2020,2025,0.0,28.22,0.21,5.8,,,7.0,117,0.0,1724.5732691423475,61.1117388073121,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
719,CN,Chongqing,Line 17 (redesign) Phase 1,2022,2026,0.0,14.18,1.0,14.18,,,9.0,117,0.0,2929.413440000012,206.58768970380905,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
720,CN,Chongqing,Line 18 Phase 2,2020,2025,0.0,10.61,1.0,10.61,,,8.0,117,0.0,2381.87400000001,224.49330819981245,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
721,CN,Chongqing,Line 6 East,2022,2027,0.0,6.7,0.8085139439,5.41704342413,,,3.0,117,0.0,1068.0910000000044,159.41656716417975,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
722,CN,Chongqing,Line 27,2021,2027,1.0,51.789,0.98,50.529,,,14.0,138,0.0,8266.293000000034,159.61484098939994,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
723,CN,Chongqing,Line 15 Phase 2,2021,2026,1.0,32.8,0.93,30.5,,,11.0,138,0.0,5415.501000000022,165.10673780487875,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
724,CN,Chongqing,Line 15 Phase 1,2021,2027,1.0,38.73,0.92,35.463,,,14.0,138,0.0,6548.122000000027,169.07105602891886,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
725,CN,Chongqing,Line 24 Phase 1,2021,2026,0.0,18.9,1.0,18.9,,,12.0,117,0.0,3671.996000000015,194.28550264550347,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
726,CN,Chongqing,Line 1 Phase 2,2007,2012,0.0,15.5,0.8085139439,12.53196613045,,,9.0,117,0.0,2182.0389122319643,140.77670401496545,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
727,CN,Chongqing,Line 1 Phase 1,2007,2012,0.0,16.5,0.8085139439,13.34048007435,,,14.0,117,0.0,3263.9193940446216,197.81329660876497,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
728,CN,Chongqing,Line 3,2007,2012,0.0,39.1,0.8085139439,31.61289520649,,,29.0,120,0.0,6005.611685042105,153.59620677857046,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
729,CN,Chongqing,Line 2,2000,2005,0.0,19.15,0.8085139439,15.483042025684998,,,18.0,120,0.0,2483.262235772358,129.67426818654613,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
730,CN,Chongqing,Line 4 West extension,2021,2026,0.0,10.9,1.0,10.9,,,9.0,117,0.0,2534.11700000001,232.48779816513857,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
731,CN,Fuzhou,Line 6 East Extension,2020,2025,0.0,5.29,1.0,5.29,,,6.0,117,0.0,1021.6820455467506,193.13460218275057,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
732,CN,Guangzhou,Line 14 Phase 1,2012,2018,0.0,54.4,0.4,21.9,,,13.0,117,0.0,5578.556590371155,102.5469961465286,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
733,CN,Guangzhou,Line 14 Branch,2012,2018,0.0,21.6,0.92,19.9,,,5.0,117,0.0,2301.2688900796147,106.54022639257477,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
734,CN,Guangzhou,Line 4 South Extension,2012,2018,0.0,12.5,0.96,12.01,,,6.0,68,0.0,2315.2558383964024,185.22046707171216,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
735,CN,Guangzhou,Line 21,2012,2018,0.0,61.6,0.69,42.5,,,14.0,117,0.0,8593.035961893029,139.497337043718,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
736,CN,Guangzhou,Line 3 Phase 1,2000,2005,0.0,35.86,1.0,35.86,,,18.0,117,0.0,8835.793536585366,246.39691959245303,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
737,CN,Guangzhou,Line 6 Phase 1,2006,2011,0.0,24.3,0.87,21.2,,,22.0,68,0.0,5408.137809375001,222.5571114969136,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
738,CN,Guangzhou,Line 6 Phase 3,2009,2014,0.0,17.6,1.0,17.6,,,10.04151020911861,102,0.0,2865.1581705719764,162.79307787340775,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
739,CN,Guangzhou,Line 9,2009,2014,0.0,18.3,1.0,18.3,,,10.44088845607219,117,0.0,3102.9871187720537,169.56213763781713,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
740,CN,Guangzhou,Line 7,2012,2017,0.0,17.6,1.0,17.6,,,10.04151020911861,117,0.0,3061.037836790161,173.92260436307728,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
741,CN,Guangzhou,Line 2 and 8 Extension,2007,2012,0.0,28.55,0.938846153846154,26.80405769230769,,,22.0,138,0.0,6409.902500651098,224.51497375310325,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
742,CN,Guangzhou,Line 8 Eastern Extension,2021,2026,0.0,18.0,1.0,18.0,,,7.0,138,0.0,3961.6640000000166,220.09244444444536,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
743,CN,Guangzhou,Line 18 North,2021,2026,1.0,41.1,1.0,41.1,,,10.0,184,0.0,9113.070000000038,221.7291970802929,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
744,CN,Guangzhou,Line 11,2019,2024,0.0,44.2,1.0,44.2,,,32.0,184,0.0,11482.918277457686,259.79453116420103,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
745,CN,Guangzhou,Nansha-Zhuhai (Zhongshan) intercity or Line 18,2020,2025,1.0,79.0,1.0,79.0,,,45.072687870475576,184,0.0,12161.094149784982,153.93790063018963,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
746,CN,Guangzhou,Line 22 Northern Extension,2020,2025,1.0,39.0,1.0,39.0,,,22.25107375884237,184,0.0,8132.418927325348,208.52356223911147,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
747,CN,Guangzhou,Line 28,2020,2025,1.0,107.0,1.0,107.0,,,61.04781774861881,184,0.0,23846.75457766479,222.86686521182045,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
748,CN,Guiyang,Line 2 Phase 1,2016,2021,0.0,27.6,1.0,27.6,,,24.0,117,0.0,4650.701000000019,168.50365942029055,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
749,CN,Hangzhou,Hangzhou-Haining Line,2016,2021,0.0,48.18,0.31,14.81,,,12.0,78,0.0,3253.0290000000136,67.51824408468272,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
750,CN,Hangzhou,Hanglin Line (Hangzhou Section),2016,2020,0.0,14.26,0.3,4.32,,,6.0,78,0.0,1173.8792431115023,82.31972251833817,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
751,CN,Hangzhou,Hanglin Line (Lin'an Section),2016,2020,0.0,20.72,0.42,8.64,,,6.0,78,0.0,1723.7355334578488,83.1918693753788,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
